gene,pearson_r,p,percent_cell,imp_sumup_norm
GM20479,0.0274212041781234,0.1543146261900556,0.0013409319477036,0.0039803586
PTPN13,0.0274192618647968,0.1543438279168276,0.0878310425745893,0.083565675
ZFP189,0.0274187500181439,0.1543515239784124,0.0673818303721086,0.025002824
BRAT1,0.0274036775627229,0.1545782821760249,0.1397921555481059,0.08013258
ZFP811,0.027402688843565,0.154593165838782,0.0898424404961448,0.12897669
GM5149,0.0273774203159052,0.1549739144178057,0.0016761649346295,0.0042071366
LCP2,0.0273756049328401,0.1550012961620361,0.0258129399932953,0.010269138
PRPF4,0.0273717915406665,0.1550588261888003,0.1545424069728461,0.58911324
GM5532,0.0273374626135689,0.1555774529022373,0.0030170968823332,0.005222724
GM12324,0.0273354316796444,0.1556081765589384,0.0184378142809252,0.010638669
GM49032,0.0273200002854489,0.1558417706810157,0.0546429768689239,0.1716214
SKIDA1,0.0272904107794122,0.156290428247478,0.081126382836071,0.11279342
SLC25A32,0.0272755653916113,0.156515893354245,0.104592691920885,0.3517367
GM28875,0.0272591421797274,0.156765608882588,0.0204492122024807,0.030524991
LMNB2,0.0272273304402878,0.1572501661563759,0.143479718404291,0.15468955
PPM1M,0.0272168612335352,0.1574098812681419,0.1930942004693261,0.24392039
CYB561D1,0.0272049959280784,0.1575910433424005,0.1622527656721421,0.45713118
DEPDC1B,0.0272016918934973,0.1576415181571064,0.0127388535031847,0.007995912
1700112J16RIK,0.0271667497761488,0.1581760686768552,0.0181025812939993,0.007141933
JAG2,0.0271268672410002,0.1587878738760951,0.2443848474689909,0.19820412
CCDC36,0.0271165950004213,0.1589457414091096,0.0164264163593697,0.0077704955
GM17300,0.027082306124249,0.1594735648905281,0.0013409319477036,0.003640903
HEXIM2,0.0270656525207299,0.1597303986087895,0.1257123700972175,0.15984829
GM10964,0.0270492284925346,0.1599839978797952,0.0331880657056654,0.035371955
POLR3GL,0.0270003020309461,0.1607412622527128,0.1830372108615487,0.1855575
SLC25A30,0.0269982179231628,0.1607735792521128,0.0834730137445524,0.12339227
DDX27,0.0269782420529253,0.1610835819312402,0.197452229299363,0.34657726
MEIKIN,0.0269460045099657,0.1615848232456054,0.0207844451894066,0.008056658
CRTAP,0.0269450828057523,0.1615991715330335,0.0606771706335903,0.043640282
NXN,0.0269400697467397,0.161677227300138,0.1659403285283271,0.5544756
DMKN,0.026937636373948,0.1617151263529085,0.0817968488099229,0.6111051
IGDCC3,0.0269207686143014,0.1619780209648321,0.0157559503855179,0.008807834
GM35507,0.0269201791718575,0.1619872136215276,0.0016761649346295,0.0045700907
PNMA1,0.0268862806072593,0.1625165414805364,0.0566543747904793,0.013810356
ZFP12,0.0268666690634533,0.1628233717212678,0.1880657056654374,0.2102345
ATP12A,0.026858694511524,0.1629482615019768,0.0821320817968488,0.16547135
LRRC45,0.0268369616808917,0.1632889867520104,0.267515923566879,0.27194765
B3GLCT,0.0268295850601772,0.1634047586602065,0.1773382500838082,0.26035264
BCHE,0.0268240167783918,0.1634921906604936,0.0489440160911833,0.070890434
1810024B03RIK,0.026817930654613,0.1635877940163941,0.0593362386858866,0.12874877
XAF1,0.0268173288191377,0.1635972501852361,0.1072745558162923,0.10570671
CHN1OS3,0.0268147392672033,0.1636379424818171,0.0717398592021455,0.35819826
GM44632,0.0267974596799914,0.1639096696372765,0.0355346966141468,0.01160515
1700096K18RIK,0.0267931546548629,0.1639774204112135,0.065705665437479,0.03025466
ZSWIM3,0.0267788884389323,0.1642020871869746,0.0942004693261817,0.25683415
GRIP2,0.0267690833682534,0.1643566334252942,0.1609118337244384,0.43719038
MME,0.0267642397544479,0.164433018227039,0.057995306738183,0.024306007
FAM98A,0.0267592204763324,0.1645122014830076,0.2604760308414348,0.678009
NAGPA,0.0267580963884806,0.1645299388299873,0.1022460610124036,0.12478397
RIBC1,0.0267372628046337,0.1648589393314958,0.0046932618169627,0.0088037755
LONRF1,0.0267106361172392,0.1652801439288851,0.224606101240362,0.43775156
UNK,0.026639663668761,0.1664068031495247,0.1572242708682534,0.21398598
NPAS1,0.0266222917186944,0.1666834531062706,0.0817968488099229,0.24069114
POP1,0.0266221327621246,0.1666859860991236,0.0613476366074421,0.060447928
TIPARP,0.0266161714459754,0.166781001300162,0.2011397921555481,0.4698528
AVIL,0.0265841404364782,0.1672922284067543,0.015420717398592,0.008860097
GM45184,0.0265780374055298,0.167389768423348,0.034864230640295,0.009739414
GM13403,0.0265746537766235,0.1674438647398572,0.0016761649346295,0.005253368
PLCH1,0.0265568469765164,0.1677287701686394,0.0834730137445524,0.1267023
ZBTB11OS1,0.0265351386255287,0.1680765916829679,0.1166610794502179,0.2004307
SNIP1,0.0265258545296929,0.1682255110050949,0.1605766007375125,0.21409708
ATP23,0.0265209652062217,0.1683039768158826,0.1528662420382165,0.2509817
PGAP3,0.0265193714878404,0.1683295593762705,0.0988937311431444,0.09995834
A430073D23RIK,0.0264843090861714,0.1688931236508951,0.0134093194770365,0.007744558
KIT,0.0264827664326341,0.1689179514525786,0.1609118337244384,0.408029
SLC2A8,0.0264691801816844,0.1691367297314988,0.2333221589004358,0.420527
PNP,0.0264575131815682,0.1693247719520307,0.0060341937646664,0.0063893097
EPN3,0.0264464621210721,0.1695030312750846,0.0848139456922561,0.219593
LARP7,0.0264413440985902,0.1695856352620182,0.2309755279919544,0.46880603
TH,0.0264358107664532,0.1696749762091791,0.0496144820650352,0.17653246
AGMAT,0.0264334911367748,0.1697124393419158,0.03855179349648,0.44820812
ZFP408,0.0264217812055997,0.1699016549781195,0.0536372779081461,0.016948795
L3HYPDH,0.0264207982391381,0.1699175454892383,0.0546429768689239,0.05068017
LRP4,0.0264194540558037,0.1699392771887838,0.1116325846463292,0.1962749
COIL,0.0263928738645123,0.1703694326242076,0.2383506537043245,0.2556375
POT1A,0.0263722878804607,0.1707031418811015,0.1337579617834395,0.17020276
GM30340,0.0263544515908837,0.1709926726780244,0.0040227958431109,0.00522082
LRRC40,0.0263427948981989,0.1711820905574842,0.2001340931947703,0.15349913
SFN,0.0263335366301923,0.1713326465853843,0.0137445524639624,0.008448192
2900076A07RIK,0.0263193054442436,0.1715642643443211,0.115990613476366,0.040268105
PRDM5,0.0263146102714602,0.1716407313670083,0.0486087831042574,0.033166908
CAND2,0.0263033044843704,0.1718249654871157,0.0472678511565538,0.04596838
PCSK9,0.0262891808929505,0.1720553250525446,0.0254777070063694,0.013248244
FAM204A,0.0262752346835795,0.1722830180068406,0.2373449547435467,0.48238617
KCTD18,0.0262715930258008,0.172342510653476,0.1029165269862554,0.1882365
ACSM3,0.0262450716067148,0.1727762462617073,0.003687562856185,0.0049019177
CCDC7A,0.0262172007624194,0.1732329291398865,0.0026818638954073,0.0046239323
ZBTB10,0.0262113565649845,0.1733288045835544,0.0724103251759973,0.024644464
GM10778,0.0261684594135933,0.1740337560452838,0.0013409319477036,0.0042532305
DMRT3,0.0261638291103293,0.174109976054731,0.003687562856185,0.0040733437
EIF2AK3,0.0261619305956869,0.1741412349471103,0.2021454911163258,0.51387554
ENPEP,0.026161919916534,0.1741414107904018,0.0248072410325176,0.010517373
DSEL,0.0261263847722549,0.1747272678085772,0.1391216895742541,0.20860918
GSTT1,0.0261076852735645,0.175036150595493,0.1803553469661414,0.5797182
SERPINE3,0.0260851993654542,0.1754081173053659,0.0020113979215554,0.0044186753
RBM20,0.0260729267681052,0.1756113817064575,0.0358699296010727,0.010434847
CTXN3,0.0260593011784795,0.1758372606328664,0.0372108615487764,0.025641397
CCDC42,0.0260408589642164,0.1761433322173596,0.0160911833724438,0.26382804
TEFM,0.0260084887500132,0.1766815160054721,0.1025812939993295,0.13879183
ACAA1B,0.0259947516437186,0.1769102774861152,0.0080455916862219,0.005950056
SYS1,0.0259907762739558,0.1769765197125856,0.0040227958431109,0.0051293513
PLGRKT,0.0259791644389773,0.1771701153492061,0.2296345960442507,0.4697727
A230065N10RIK,0.0259560585852635,0.17755581128503,0.0093865236339255,0.005616944
ARTN,0.0259413425333489,0.1778017854505044,0.0127388535031847,0.0067489147
ZSCAN21,0.0259201484415193,0.1781564834174902,0.1934294334562521,0.47738317
1700110C19RIK,0.0259181673817371,0.1781896647194764,0.0013409319477036,0.0035606993
FSTL1,0.0258868397385989,0.1787149910871006,0.1934294334562521,0.48389843
GM29455,0.0258712767414542,0.1789763912738796,0.0063694267515923,0.006008135
ZBED5,0.0258656333718748,0.1790712489703435,0.0744217230975528,0.023652205
DAXX,0.0258586799207862,0.1791881788110255,0.1689574254106604,0.16046448
DALIR,0.0258425862855183,0.1794590284217987,0.0130740864901106,0.006653339
GTF2H4,0.0258158726703904,0.1799092794782828,0.205162587998659,0.32237378
CCDC13,0.02581470539247,0.1799289727593505,0.1169963124371438,0.2857398
LIG3,0.0257636346126037,0.1807921619617892,0.1830372108615487,0.2659283
AC161199.1,0.0257546073250539,0.1809450586598027,0.0408984244049614,0.011637905
GM13184,0.0257473399784499,0.1810682166383631,0.0013409319477036,0.0043604835
1600014C10RIK,0.0257204677300386,0.1815241543835508,0.2054978209855849,0.31154352
2900045O20RIK,0.0257157823564827,0.1816037375716665,0.0167616493462956,0.0072159106
A730060N03RIK,0.0257002595725103,0.1818675839463031,0.0184378142809252,0.009311111
USP38,0.0256440057951258,0.1828261312074495,0.220918538384177,0.45600706
REEP6,0.0256395297369464,0.1829025623279576,0.1357693597049949,0.117517956
IGF2R,0.0256285763024442,0.1830896979906043,0.1475025142474019,0.3703737
KIF19A,0.0256033501407199,0.1835212176119647,0.0315119007710358,0.011317815
USP35,0.0255937420125711,0.1836857724631719,0.1803553469661414,0.30536464
LAMP3,0.025563627284427,0.1842022439279607,0.0060341937646664,0.006984286
GM29050,0.0255580949577578,0.1842972407611864,0.0060341937646664,0.004642736
NLE1,0.0255426464450573,0.1845627025969015,0.0931947703654039,0.0683736
IL12A,0.0255260807761073,0.1848476754082328,0.0465973851827019,0.045390256
GM47328,0.0255254457002523,0.1848586068461515,0.0093865236339255,0.0068630413
LZIC,0.0255251734102477,0.1848632938677637,0.1049279249078109,0.13748023
UTP23,0.0255177260142516,0.1849915225354413,0.1418035534696614,0.10449254
CWC25,0.0255143562028453,0.1850495652860409,0.1582299698290311,0.26875368
KIF22,0.0255124772481745,0.1850819348720114,0.1196781763325511,0.30463025
FANK1,0.0255096020128217,0.1851314759319828,0.0687227623198122,0.06224715
OLFR138,0.0254716804888717,0.1857857913848705,0.0043580288300368,0.005812457
ROR2,0.0254603722986094,0.1859812384842325,0.0331880657056654,0.011057887
TMEM196,0.0254363187913418,0.1863974766501708,0.1924237344954743,0.23177347
MMAB,0.0253712512772277,0.1875268961306841,0.1347636607442172,0.17886518
ASCL4,0.0253659406167613,0.187619299129266,0.0134093194770365,0.0071883635
GM14051,0.0253620842653945,0.1876864188816053,0.0227958431109621,0.010890645
M1AP,0.0253562416600753,0.1877881431079469,0.0144150184378142,0.006618773
GM43625,0.0253517610338343,0.1878661817861119,0.0010056989607777,0.0034576193
COL11A2,0.0253373103146503,0.1881180316848741,0.1253771371102916,0.26449603
ANXA11OS,0.0253364907399748,0.1881323228463014,0.0157559503855179,0.008668963
FLAD1,0.0253356843846776,0.1881463842789278,0.1944351324170298,0.42087793
AW011738,0.0253262412212397,0.1883111142964917,0.0110626885685551,0.006929504
SLC4A11,0.0253109399508232,0.1885782610045787,0.0120683875293328,0.0071736616
TGM4,0.025291776462093,0.1889132325486217,0.0087160576600737,0.0069801165
USP6NL,0.0252899013712746,0.1889460320616196,0.1595709017767348,0.18976709
SMARCA1,0.0252871779343879,0.1889936785095685,0.2494133422728796,0.55360276
CHDH,0.0252766421722567,0.1891780847323928,0.0610124036205162,0.102930225
1700001P01RIK,0.0252439201256152,0.1897516601000518,0.0013409319477036,0.004615167
EDNRA,0.0252353831733549,0.1899015123032654,0.0328528327187395,0.010788504
NAGLU,0.0252053460578985,0.1904294572643093,0.120013409319477,0.14940682
SP1,0.0252029568493765,0.1904714973280452,0.1029165269862554,0.08494074
PDGFB,0.0251819063992923,0.1908421923114236,0.2256118002011398,0.5197402
FAM163A,0.025166374979835,0.1911160381428238,0.100569896077774,0.18094483
ZFP619,0.0251560284283282,0.1912986260998878,0.0355346966141468,0.011883986
E030013I19RIK,0.025150075298423,0.1914037404649977,0.0150854844116661,0.007867892
SNX8,0.0251215204311767,0.1919085239907515,0.1461615822996982,0.107665345
GM15704,0.0250973496845701,0.1923365705759715,0.0026818638954073,0.0051710014
TMC7,0.0250867959708486,0.1925236891297189,0.0972175662085149,0.13558634
BTK,0.0250845381493232,0.1925637379234145,0.1562185719074757,0.61586964
ETS1,0.0250837761298228,0.1925772558564348,0.0526315789473684,0.068951495
GM10269,0.0250748024605621,0.1927364977421825,0.0341937646664431,0.02272729
AKAP12,0.0250583322435302,0.1930290209265339,0.1924237344954743,0.4650803
GM10687,0.0250427084941237,0.1933068114001793,0.0248072410325176,0.031561255
STAB1,0.0250221210124525,0.1936733050929331,0.0777740529668119,0.17710303
PRDM15,0.0249739193970744,0.1945333734260481,0.1230305062018102,0.20336916
GM38150,0.0249674429990894,0.1946491458345464,0.0040227958431109,0.0042878715
CMTM6,0.0249611090253942,0.1947624211177995,0.1873952396915856,0.40160966
CCDC117,0.0249316168165818,0.1952904892505319,0.1475025142474019,0.19746163
CRYZL2,0.0248721738325592,0.1963580235485795,0.1012403620516258,0.2002658
PAQR5,0.0248705730792213,0.1963868303775068,0.0362051625879986,0.023187222
GM35040,0.0248576869674301,0.1966188389181366,0.0952061682869594,0.30065733
AC113587.1,0.0248529541932172,0.1967041007061265,0.0194435132417029,0.007944066
BANK1,0.0248496313310778,0.1967639788395754,0.0150854844116661,0.008167681
L3MBTL1,0.0248444695744181,0.1968570203952094,0.0221253771371102,0.009500243
SYT15,0.0248409771122591,0.1969199908887983,0.0110626885685551,0.022856532
IPMK,0.0248337341879244,0.197050630701479,0.2222594703318806,0.4931957
PRR3,0.0248330842786562,0.1970623561417339,0.2876299027824338,0.38073832
TMEM169,0.0248168024257452,0.1973562743757677,0.1320817968488099,0.10471077
E2F1,0.0247651864161131,0.1982901604826609,0.143479718404291,0.040982317
GINS3,0.0247481544170993,0.1985990273123589,0.0412336573918873,0.013706494
ASPN,0.0247323348169967,0.1988862226647556,0.0117331545424069,0.0076480284
PML,0.0247191383097064,0.1991260293574906,0.096547100234663,0.41980606
TNNT2,0.0246945627989179,0.1995731778238476,0.0509554140127388,0.0808493
GM15494,0.024688203440628,0.1996890048876322,0.0157559503855179,0.008746025
CENPA,0.0246831330490509,0.1997813903319546,0.0432450553134428,0.0129500395
UNG,0.0246613311673446,0.2001789886382143,0.0244720080455916,0.008881464
GM5086,0.024637633050228,0.2006118229512445,0.0127388535031847,0.0067976792
NUSAP1,0.0246284343732157,0.2007800160003332,0.0120683875293328,0.007170659
FOXN2,0.0245992450692517,0.2013144082433604,0.2098558498156218,0.38861567
HRH2,0.0245987774828515,0.2013229771562261,0.0610124036205162,0.10692505
FOXG1,0.0245841140538754,0.2015918317131937,0.00737512571237,0.0053196745
GM11630,0.0245753288386745,0.2017530342846547,0.003687562856185,0.004549036
SLC7A3,0.0245680816618293,0.2018860856151807,0.1287294669795508,0.17945129
RINL,0.0245613059636497,0.202010538860813,0.0328528327187395,0.012193079
CDYL,0.0245470511405645,0.2022725480760518,0.1904123365739188,0.58775264
FAM241A,0.0245372186175131,0.2024534178839648,0.1032517599731813,0.048950743
DHX35,0.0245312583753428,0.2025631141927656,0.1361045926919208,0.27400935
GM44644,0.0245239665353786,0.2026973769822954,0.0388870264834059,0.011250014
ZFP607B,0.0245129401730397,0.2029005256333932,0.1176667784109956,0.20455435
GM38102,0.024510455363158,0.202946325991321,0.0046932618169627,0.0062779845
MTHFD2,0.0245078401022879,0.2029945389682636,0.1645993965806235,0.28634232
TDO2,0.0244952237135468,0.203227242323475,0.0248072410325176,0.008692998
AC161165.6,0.0244823715484911,0.2034644940166889,0.0368756285618504,0.012147546
GTF3C4,0.0244702368498331,0.2036886861491959,0.1592356687898089,0.29705426
ZFP983,0.0244592979721523,0.2038909391071161,0.0432450553134428,0.013397145
IGSF9,0.0244530723677628,0.2040061118137155,0.0241367750586657,0.008893345
CLIC1,0.0244502456457293,0.2040584213449384,0.1424740194435132,0.34959635
SLC31A1,0.0244237687147094,0.2045488603317744,0.1776734830707341,0.21662812
ZFP982,0.0244192918750234,0.2046318706001593,0.0046932618169627,0.0062921406
LIX1L,0.0244022914151588,0.2049473188559889,0.1843781428092524,0.47248125
TGFB2,0.0243736165010637,0.2054801902694597,0.1320817968488099,0.34634236
CEP85,0.0243269904846419,0.2063487977390894,0.2644988266845458,1.1293621
TEDDM2,0.0243143826268366,0.206584129680817,0.0439155212872946,0.015137946
GUCY1B2,0.024305573612537,0.2067486698486748,0.0298357358364063,0.010144601
TATDN2,0.0242891214550707,0.2070562279097708,0.10828025477707,0.10771467
CD200R1,0.0242794659850031,0.2072368825650843,0.0080455916862219,0.054954566
RIMKLA,0.0242729982590462,0.2073579581736682,0.1495139121689574,0.22917938
CASP6,0.0242333635508416,0.2081010389775592,0.046262152195776,0.027219692
GM16725,0.0242286214220194,0.2081900746100334,0.0043580288300368,0.0066113714
ZBTB46,0.0241951915329935,0.2088185192994271,0.0871605766007375,0.17095008
GPALPP1,0.0241854303625157,0.2090022773120273,0.2138786456587328,0.59468013
ALG6,0.0241477128131954,0.2097134258714897,0.0952061682869594,0.038936246
GM35572,0.0241161480022413,0.2103099116738569,0.0030170968823332,0.004128846
MROH7,0.02410050398201,0.210605993855745,0.0455916862219242,0.0131796375
NPCD,0.0240968392987545,0.2106753960117261,0.0043580288300368,0.0062433146
RHOV,0.0240838331687492,0.2109218409497738,0.1126382836071069,0.18037194
ARL5B,0.0240828923862758,0.2109396753211826,0.1934294334562521,0.21366887
CISH,0.0240670054275814,0.211241008333977,0.1203486423064029,0.17315114
