Gene,Wasserstein_Distance
1700054M17RIK,0.00034472917275398744
1700055D18RIK,0.00029312548456562133
1700056E22RIK,0.0005196536159033142
1700056N10RIK,0.007054128747667615
1700057H15RIK,0.0004179584788701429
1700061G19RIK,0.0011050572318072923
1700063D05RIK,0.0007713797664876826
1700064H15RIK,0.0012663951870419863
1700064M15RIK,0.0004796596884560246
1700065D16RIK,0.00021564753404145086
1700065J18RIK,0.000409444496892244
1700066B17RIK,0.00032288363370896756
1700066B19RIK,0.0005532504513084644
1700066M21RIK,0.028940389254079286
1700067K01RIK,3.5100380872672816e-05
1700071M16RIK,0.0008084364780913804
1700080G11RIK,0.0015931252034954838
1700082M22RIK,0.00027617926904400483
1700084C01RIK,0.0067547336055885174
1700084C06RIK,0.0030847397797540152
1700084E18RIK,0.0015877888036598972
1700086D15RIK,0.00010409610525513763
1700086L19RIK,0.04245211750250619
1700086O06RIK,0.0167008617738065
1700086P04RIK,0.000494384979999805
1700088E04RIK,0.005718849535719019
1700092K14RIK,0.00011662472224442156
1700093J21RIK,0.010182127887280503
1700093K21RIK,0.0006635252167208227
1700095J03RIK,0.0003699538593393373
1700095J07RIK,0.0001719140823898028
1700096J18RIK,4.5932264887054247e-05
1700096K18RIK,0.01771191477686971
1700101E01RIK,0.0032516016552116746
1700101I11RIK,0.0016677040725041846
1700102P08RIK,0.0023605206120728387
1700105P06RIK,0.0018285003817704077
1700108J01RIK,8.751461913419566e-05
1700108N11RIK,0.0002306055118760572
1700109G14RIK,6.190711045113838e-05
1700109H08RIK,0.002479616839992078
1700109K24RIK,0.00020269931437056553
1700110C19RIK,0.00035051274419669654
1700110K17RIK,0.00017508211837192399
1700112D23RIK,0.003191398761550345
1700112E06RIK,0.013641276673567765
1700112J16RIK,0.0035403093671560375
1700113A16RIK,0.00903862947963645
1700113H08RIK,0.0007674952510930169
1700120B22RIK,6.714696757102264e-05
1700120C14RIK,0.0023119011852790233
1700121C08RIK,0.00026161906729298194
1700123I01RIK,0.00011637604791903574
1700123K08RIK,0.0005843259300523436
1700123L14RIK,0.0002752011687855958
1700123M08RIK,0.0022008658189888114
1700123O20RIK,0.021147570523953482
1700123O21RIK,0.0054669782437247955
1700124L16RIK,0.002694277037926158
1700125G02RIK,0.00018185771433369913
1700129L04RIK,0.0002892300244797828
1810007D17RIK,0.0001666051712031679
1810009A15RIK,0.0009505697555980495
1810010H24RIK,0.008878418258171074
1810010K12RIK,0.0010573511274716858
1810011H11RIK,0.00023981855833331823
1810011O10RIK,0.0024588708556826573
1810012K16RIK,0.00013925688223288593
1810013D15RIK,0.00017629845267672103
1810013L24RIK,0.04787996411745511
1810014B01RIK,0.008264333391868361
1810019N24RIK,0.0008054848251100693
1810020O05RIK,0.0003323436988089286
1810021B22RIK,0.0008205417220020969
1810022K09RIK,0.08144609223584076
1810024B03RIK,0.010685158945469422
1810026B05RIK,0.038802711261367646
1810026J23RIK,0.04272263662485906
1810030O07RIK,0.028434394527941054
1810032O08RIK,0.005225605733698309
1810034E14RIK,0.00035692713749488217
1810037I17RIK,0.16407323251675893
1810041H14RIK,0.0018554482288455334
1810041L15RIK,0.05190797260803569
1810043G02RIK,0.04178905331952279
1810043H04RIK,0.0668783484490768
1810044D09RIK,0.0033700005697977343
1810046K07RIK,0.0003927637981571925
1810055G02RIK,0.016265624819611826
1810058I24RIK,0.08210677938249575
1810059C17RIK,0.00023631457666742353
1810062G17RIK,9.54258402764956e-05
1810062O18RIK,0.0022270887313178777
2010001A14RIK,0.011876278513525582
2010002M12RIK,0.0007629230229813883
2010005H15RIK,0.0001984714421708728
2010007H06RIK,0.0005610680487502274
2010009K17RIK,0.00022295180540493105
2010012O05RIK,0.12119965424133061
2010013B24RIK,0.0006168732712664142
2010015M23RIK,0.004253145623885589
2010107E04RIK,0.28018058505605
2010107G12RIK,0.0002941136009758225
2010107G23RIK,0.03866407887367962
2010109A12RIK,0.0037118830384579244
2010109I03RIK,0.0006000836705239665
2010111I01RIK,0.06085930522324063
2010204K13RIK,0.054826127028485674
2010300C02RIK,0.25193220147056833
2010300F17RIK,0.0011352090488217087
2010308F09RIK,0.000349560943387718
2010315B03RIK,0.02725244115364292
2010320M18RIK,0.007182375194520373
2010320O07RIK,0.0031968246186298835
2200002D01RIK,0.0007678659028245208
2210008F06RIK,0.004269147340064798
2210011C24RIK,0.002516301787919021
2210013O21RIK,0.0430027984516774
2210016F16RIK,0.027060502421040036
2210016L21RIK,0.49101230648109295
2210017G18RIK,0.006576387256639299
2210018M11RIK,0.09550117378010686
2210404O09RIK,0.033180122867793906
2210406O10RIK,0.005003353647196792
2210408F21RIK,0.020309150975680042
2210408I21RIK,0.011248868610106374
2300009A05RIK,0.08230442135608458
2310001H17RIK,0.0006305580615585611
2310002F09RIK,0.005741804368403361
2310003H01RIK,0.011847643494199023
2310007B03RIK,0.00027912046146275006
2310007L24RIK,0.0013025712242089047
2310009A05RIK,0.05748109313881217
2310009B15RIK,0.04781694116385604
2310010G23RIK,0.0008299203007173886
2310010J17RIK,0.038677205440964625
2310011J03RIK,0.04279762320602531
2310014F06RIK,0.002620478126548867
2310015A10RIK,0.005528122001335342
2310016G11RIK,0.0007581661570584103
2310022A10RIK,0.021161325033016272
2310022B05RIK,0.0625837032999577
2310026I22RIK,0.005111373965654717
2310026L22RIK,0.00024946284238695364
2310030G06RIK,0.003624853461739575
2310033P09RIK,0.12101495465018464
2310034O05RIK,0.001030180296590102
2310035C23RIK,0.07609520857440469
2310036O22RIK,0.11129462661289966
2310039H08RIK,0.03781285853247144
2310039L15RIK,0.0009451628650980747
2310040G07RIK,0.004020685301845185
2310040G24RIK,0.0017619675616998764
2310044K18RIK,8.35725093596576e-05
2310045N01RIK,0.0569776198715251
2310047D07RIK,0.0005517012209270651
2310047M10RIK,0.05806602366328649
2310057M21RIK,0.02673809641332317
2310058D17RIK,0.006840812562383534
2310061I04RIK,0.06556023378400398
2310067B10RIK,0.061187216305086486
2310068J16RIK,0.00254949725827048
2310069G16RIK,0.004745121607953399
2310075C17RIK,0.00018904776174760344
2410002F23RIK,0.041895744959301685
2410003L11RIK,0.00012718332198699897
2410004B18RIK,0.06710424688021972
2410004I01RIK,0.0013709137266954053
2410004P03RIK,0.01587532274855459
2410006H16RIK,0.05050997034804922
2410015M20RIK,0.16115050306649026
2410016O06RIK,0.02959799180762741
2410018L13RIK,0.0009345547576624121
2410021H03RIK,0.0002182319404230893
2410022M11RIK,0.020277880762684063
2410080I02RIK,0.009232560625352965
2410089E03RIK,0.04235221244310727
2410124H12RIK,0.0001798918199655971
2410127L17RIK,0.005400605693919742
2410131K14RIK,0.01774785303503045
2410137M14RIK,0.00020497190171529103
2500002B13RIK,0.0011461752823789509
2500004C02RIK,0.012994771890994714
2510002D24RIK,0.054939804747580784
2510009E07RIK,0.0555649985283638
2510039O18RIK,0.03621558680137211
2510046G10RIK,0.005745595066729432
2600006K01RIK,0.0002540758540810324
2600014E21RIK,0.009385609746459432
2610001J05RIK,0.047471751647159055
2610002J02RIK,0.03413218191450822
2610002M06RIK,0.07352031690659694
2610008E11RIK,0.040890548368046675
2610012C04RIK,0.001388910665006017
2610015P09RIK,0.028508623174614403
2610020C07RIK,0.0028357201667357254
2610020H08RIK,0.000731721114482166
2610021A01RIK,0.014192071275926746
2610027K06RIK,0.0007692513063122295
2610028E06RIK,0.00027783457481448705
2610028H24RIK,0.0003527161201684327
2610034B18RIK,0.007557018906334751
2610035D17RIK,0.03129706711559285
2610035F20RIK,0.0014887974510980942
2610037D02RIK,0.004735790473878506
2610042L04RIK,0.000915584401553376
2610044O15RIK8,0.02619103889036743
2610203C20RIK,0.040829956839797524
2610203C22RIK,0.002141116590396057
2610206C17RIK,0.0002066218602054136
2610301B20RIK,0.08544478156255769
2610305D13RIK,0.0035185519436796053
2610306M01RIK,0.008288092329792104
2610307P16RIK,0.004192037601956291
2610316D01RIK,0.00716583898984395
2610318N02RIK,0.0033281638282965814
2610507B11RIK,0.15885201650261185
2610507I01RIK,0.018430101227657744
2610524H06RIK,0.028830065694128403
2610528A11RIK,0.0006421856649758197
2700012I20RIK,0.000528135129249801
2700016F22RIK,0.0066375311066851315
2700029M09RIK,0.09591405787434162
2700033N17RIK,0.00446996097453059
2700038G22RIK,0.002779527436198607
2700046A07RIK,0.002281954536093451
2700046G09RIK,0.005032715205915374
2700049A03RIK,0.034923370101255985
2700060E02RIK,0.11373212272889821
2700062C07RIK,0.03164913122269727
2700069I18RIK,0.014224923399369259
2700078F05RIK,0.001617747888138866
2700081O15RIK,0.02409089409311635
2700094K13RIK,0.05885762297682126
2700097O09RIK,0.009995107956795353
2810001G20RIK,0.051126920659627074
2810002D19RIK,0.0070461685415351485
2810004N23RIK,0.11831162510691882
2810006K23RIK,0.07305911283749547
2810013P06RIK,0.07692502594019479
2810021J22RIK,0.016693083027421236
2810029C07RIK,0.009018829526242052
2810030D12RIK,0.0005887759077419936
2810032G03RIK,0.008256273603623493
2810049E08RIK,0.004278926031890533
2810402E24RIK,0.022309537553878524
2810403A07RIK,0.025301598380032004
2810403D21RIK,0.005409138913228878
2810404M03RIK,0.0013573500907690908
2810405F15RIK,0.0003100593502954555
2810405F17RIK,0.0026342707590514105
2810407A14RIK,0.003154514892516992
2810408A11RIK,0.0007769096501343718
2810408I11RIK,0.0009795395185362961
2810410L24RIK,0.025527401258979843
2810414N06RIK,0.004354752978050314
2810417H13RIK,0.0033970884875846124
2810425M01RIK,0.0009971090588374325
2810428I15RIK,0.15808484739486636
2810429I04RIK,0.0019279547816199827
2810430I11RIK,6.437401179569496e-05
2810433D01RIK,0.01722258482903309
2810454H06RIK,0.007828976657239264
2810455O05RIK,0.036167325410016424
2810459M11RIK,0.022751135235610648
2810468N07RIK,0.06699756834989633
2810474O19RIK,0.13985476073277103
2900002M20RIK,0.004617092043315558
2900005J15RIK,0.0037447872919201632
2900009J06RIK,0.005917364934321425
2900011O08RIK,0.40970567621835496
2900022M07RIK,0.020872740466326662
2900026A02RIK,0.11640011540910308
2900037B21RIK,0.0011000244744618169
2900041M22RIK,0.01353236351934121
2900052L18RIK,0.013531910226143954
2900052N01RIK,0.032310738372915204
2900055J20RIK,0.047253822943717536
2900072N19RIK,0.00023254643690063
2900076A07RIK,0.011135012204108233
2900079G21RIK,0.02459111973380707
2900089D17RIK,0.0013291791196840357
2900092N22RIK,0.0031921412175941757
2900093K20RIK,0.022409909366015286
2900097C17RIK,0.011934561255516268
3010001F23RIK,0.00546650414778601
3010003L21RIK,0.0014337176020863258
3010026O09RIK,0.014116936698166571
3100002H09RIK,0.0016767779349054247
3100003L05RIK,0.00017259704476796215
3110001I22RIK,0.003247759670460418
3110002H16RIK,0.03446114168955218
3110009E18RIK,0.017037246188761825
3110021A11RIK,0.0056305314797909616
3110021N24RIK,0.004384656412163017
3110035E14RIK,0.11593353399160887
3110039M20RIK,0.002375312455868941
3110040N11RIK,0.024112856399192688
3110043O21RIK,0.02319555588017675
3110045C21RIK,0.0019300938085202177
3110052M02RIK,0.001861318914215562
3110056K07RIK,0.008186959443309175
3110057O12RIK,0.009065240098982637
3110062M04RIK,0.007525391450008598
3110070M22RIK,0.0013893388527241616
3110079O15RIK,0.0008956732739259535
3110080O07RIK,0.00029991965870632625
3110082I17RIK,0.03919006667359319
3110082J24RIK,0.01314830322826541
3110083C13RIK,0.0008929519874193517
3110099E03RIK,0.00015009947539280775
3222401L13RIK,0.010923757279861876
3300002A11RIK,0.008316725195433347
3300002I08RIK,0.00956860580306471
3425401B19RIK,0.00021160087887152096
3632451O06RIK,0.03420140839258429
3632454L22RIK,0.005171573028440802
3830403N18RIK,0.0013584668231114462
3830406C13RIK,0.040096948645237475
3830408C21RIK,0.0032736385218079572
3930402G23RIK,0.001058209618424949
4430402I18RIK,0.007742786103864405
4631405J19RIK,0.00041491600426545364
4632404H12RIK,0.012250807473323747
4632411P08RIK,0.002118198393968757
4632415L05RIK,0.06170780546591147
4632427E13RIK,0.03300232984096979
4632428C04RIK,0.0027145355338030292
4632428N05RIK,0.010311628451607439
4632433K11RIK,0.0011826556512713137
4731419I09RIK,0.001674820573144634
4732414G09RIK,0.0023560294425285745
4732419C18RIK,0.0007846099300921764
4732440D04RIK,0.0030274998894642413
4732456N10RIK,0.0003718593337168692
4732463B04RIK,0.00675110173467645
4732465J04RIK,9.66073264704217e-05
4732471J01RIK,0.00024223312821852598
4732487G21RIK,0.0011807859147570704
4732491K20RIK,0.004750848404335926
4831440E17RIK,0.008062115263764004
4833407H14RIK,0.0001181420776820825
4833412C05RIK,0.0010201320709368846
4833412K13RIK,0.0071607719147671785
4833417C18RIK,0.00042548736864115634
4833418N02RIK,0.0005489713729424726
4833420G17RIK,0.04259438118201067
4833421G17RIK,0.0008009471293144851
4833422C13RIK,0.023658637963495988
4833422M21RIK,9.536353743309958e-05
4833423E24RIK,0.001642899459442168
4833427G06RIK,0.0006260989198714635
4833428L15RIK,9.852589746922273e-05
4833439L19RIK,0.0977373582189692
4833445I07RIK,0.0010465070054915127
4921504A21RIK,0.004122329604091689
4921504E06RIK,0.0013265076102723012
4921506M07RIK,0.00021365443792032256
4921507G05RIK,0.00018349099819017978
4921507P07RIK,0.0015590940487238188
4921513D11RIK,0.00013608340335587873
4921524J17RIK,0.11886008365498213
4921531C22RIK,0.0054235143462997015
4921536K21RIK,0.00041424512932534735
4930402H24RIK,0.0850107993541209
4930403O15RIK,0.0005647226855691098
4930404I05RIK,0.0012664163690807642
4930404N11RIK,0.0010801133881161245
4930405A21RIK,0.00112654180013711
4930405D11RIK,0.0003477660507320761
4930407G08RIK,0.0002612759996297505
4930408O17RIK,0.0002672715434830392
4930412C18RIK,0.004659144318968745
4930412L05RIK,9.785293987781637e-05
4930412M03RIK,8.326478974525656e-05
4930415F15RIK,0.002840020243242746
4930415O20RIK,0.00010187080165437125
4930417H01RIK,0.00038861147845147903
4930419G24RIK,0.0006879863622057308
4930422M22RIK,8.284291464237821e-05
4930426D05RIK,0.00019341300742896483
4930426I24RIK,0.0006535113904635423
4930426L09RIK,0.00027658589209517126
4930427A07RIK,0.0010093095821945978
4930429F24RIK,0.0003286240435741904
4930430F08RIK,0.05826969060713031
4930431P03RIK,0.00019266258439649722
4930432B10RIK,0.001221319445491793
4930432K21RIK,0.0015205595564346205
4930435H24RIK,0.0014085350867309781
4930440I19RIK,0.000220547753766995
4930444M15RIK,0.00021158788896626101
4930444P10RIK,0.002752329018927957
4930445B16RIK,0.000165919190916782
4930447C04RIK,0.008546130368134173
4930447F24RIK,0.001616624585303585
4930447M23RIK,0.0009395854598764668
4930448E22RIK,0.0011217280900797488
4930448N21RIK,0.011738936246914078
4930451G09RIK,0.0012327378785727881
4930451I11RIK,0.00023245374113805195
4930452B06RIK,0.007688075061283583
4930453N24RIK,0.024558843313466423
4930455D15RIK,0.0011214523912055163
4930455G09RIK,0.000313041213916906
4930455H04RIK,0.0004951349644502013
4930456G14RIK,0.0006901953056981274
4930458D05RIK,0.0004629882012936607
4930461C15RIK,0.000249789709332067
4930461G14RIK,8.805119795474025e-05
4930467D21RIK,0.000224418809210148
4930467K11RIK,0.0005111482253827164
4930469G21RIK,0.00029047756893512647
4930470G03RIK,0.002347631987359243
4930471C04RIK,0.00017670233883300914
4930471M09RIK,0.0002706060776486771
4930473A02RIK,0.0019072275794331712
4930478K11RIK,0.0006427510232236925
4930479D17RIK,0.0019681506136859333
4930480K15RIK,0.0003831416707852565
4930480K23RIK,0.002712873145516048
4930481A15RIK,0.005791612506183474
4930481B07RIK,0.001410249528617056
4930483K19RIK,0.0007090641136682512
4930486L24RIK,0.002413472166020162
4930500F10RIK,0.0005523263723402206
4930500M09RIK,0.00016158418748266038
4930502E09RIK,6.053347966029688e-05
4930502E18RIK,0.0008492194200619281
4930503L19RIK,0.006822192443561866
4930505A04RIK,0.0006150534187635865
4930505N22RIK,0.0030057996641566762
4930506C21RIK,0.00299112005990355
4930507D05RIK,0.0015660529611562137
4930509E16RIK,5.841405181566912e-05
4930509G22RIK,0.00041765260791260173
4930509J09RIK,0.00018286688632666184
4930511A02RIK,8.902934800939758e-05
4930511M06RIK,0.005180331210715008
4930512B01RIK,0.003529734551623963
4930512H18RIK,0.00016167773112216462
4930513N10RIK,0.0019484670094773032
4930515G01RIK,0.000995584044153666
4930516B21RIK,8.449409663607388e-05
4930517O19RIK,0.000372624634316292
4930518I15RIK,0.0022788047328292853
4930520O04RIK,0.001601687654265566
4930522L14RIK,0.005977432342072154
4930523C07RIK,0.026790808737084865
4930524B15RIK,0.0002108251168666777
4930524J08RIK,0.004799284577066434
4930524O07RIK,0.008670423736117046
4930525G20RIK,0.0034972282652946775
4930526L06RIK,0.0001267340984157928
4930532G15RIK,0.0022905868456213974
4930532M18RIK,0.00023797993091699622
4930533K18RIK,7.187680073420748e-05
4930534D22RIK,0.00028596433596436347
4930535L15RIK,0.0005123959998030867
4930538E20RIK,0.0016320985078292927
4930538K18RIK,0.00016159364547750258
4930539E08RIK,0.004114043338471586
4930539J05RIK,0.002636750484024774
4930540M05RIK,0.00045019633263441094
4930544I03RIK,0.001203925958521837
4930545L23RIK,0.0003899931967070919
4930547M16RIK,0.000685990740467347
4930550C14RIK,0.002259742076120981
4930552P12RIK,0.00017956861562624073
4930554H23RIK,0.00021029393050464443
4930555F03RIK,0.0002069655685023744
4930556G01RIK,0.0004615624648466
4930556J24RIK,0.0015358887000361486
4930558K02RIK,0.0005265585832802995
4930563E22RIK,0.003512357628597534
4930565N06RIK,5.9736632504164575e-05
4930566F21RIK,1.969773225174107e-05
4930568G15RIK,0.0005304089272405589
4930570G19RIK,0.013826122656126682
4930577N17RIK,0.0010506597018631182
4930578C19RIK,0.0011693471790195388
4930578M01RIK,0.00485474970663443
4930579G18RIK,0.0017055546857671466
4930579G24RIK,0.0034516477490442697
4930579K19RIK,0.004394132738428504
4930581F22RIK,0.021332120589935482
4930583K01RIK,0.00014197062987834046
4930586N03RIK,0.0026110863644895994
4930590J08RIK,0.00019686212299979754
4930590L20RIK,0.00045868397062273
4930593A02RIK,0.0009930218564121619
4930593C16RIK,0.0021483623074229404
4930594C11RIK,0.004027366629548871
4930594M22RIK,0.0017916600274790538
4930595D18RIK,0.0001474379837117816
4930597O21RIK,0.0007666798995040214
4930598A11RIK,0.0001966744121627865
4930599N23RIK,0.0027721874084737598
4931403E22RIK,0.0073834292831318265
4931406C07RIK,0.03921631531303974
4931406G06RIK,5.900488745507919e-05
4931406P16RIK,0.06492894067365286
4931414P19RIK,0.002464565820399787
4931415C17RIK,0.0016497724569008582
4931422A03RIK,0.0003413468328693638
4931423N10RIK,0.001979614772002829
4931428F04RIK,0.01700934372782304
4931429I11RIK,0.0003902458622472657
4931429L15RIK,7.899389874417607e-05
4931429P17RIK,0.0015991171701994504
4931440F15RIK,0.003808597248474452
4931440J10RIK,0.00486037085946805
4932411E22RIK,0.0003045890830656506
4932411K12RIK,0.00028832183357316613
4932412D23RIK,0.0007483693724872316
4932418E24RIK,0.00011394872277194174
4932431P20RIK,0.0005792265027450198
4932435O22RIK,0.00026555455182973527
4932438A13RIK,0.20994202059694847
4932438H23RIK,0.0031296738513710127
4932441J04RIK,0.0035807717342993704
4932443I19RIK,0.002085680708463401
4932443L11RIK,0.0005804924495803942
4932702P03RIK,0.001335316581747625
4933400C23RIK,0.00011327453836313571
4933402D24RIK,0.00017454400104778052
4933404K08RIK,0.00019288765978848837
4933404O12RIK,0.008449285194656153
4933405D12RIK,0.0004807125215153947
4933405L10RIK,0.0004905876310797459
4933406C10RIK,0.006468649998298633
4933406I18RIK,0.019437486955419005
4933406P04RIK,0.0008198719222151801
4933407K13RIK,0.003258125707578659
4933407L21RIK,0.0030377488489841415
4933408B17RIK,0.0008264228358926093
4933408J17RIK,0.0006658037998006356
4933409G03RIK,0.00011241247243459697
4933411G11RIK,0.00011517376041785057
4933413G19RIK,0.003909605421166729
4933415A04RIK,0.002698794541378869
4933416M07RIK,0.0005117977222171752
4933417C20RIK,0.0011540291399983677
4933417D19RIK,0.0006194267665835134
4933417O13RIK,0.00038745200233635576
4933421O10RIK,0.02414655755540673
4933424G06RIK,0.00013299903109777273
4933427D06RIK,0.0004726564987082794
4933427D14RIK,0.03799022529010836
4933427E13RIK,0.00015675271943229138
4933427G17RIK,0.002719994050106732
4933427I22RIK,0.000440583623284289
4933428G20RIK,0.0004889304007544851
4933429H19RIK,0.0013607224668874594
4933430I17RIK,0.00045399001452224775
4933431E20RIK,0.052276330509444954
4933431K14RIK,0.005918367828421312
4933431K23RIK,0.0006282749059453795
4933433G15RIK,0.0004282191118106948
4933434E20RIK,0.03685580445264464
4933436I20RIK,0.0013132612400889078
4933439C10RIK,0.05709539995089098
