,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
SLC25A37,0.44775078748126074,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.189105892819094e-05,,,0.035775200107573304
COL9A3,0.4393774534622999,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.787932297883783e-05,,,0.035775200107573304
HOXD13,0.43703033933456537,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.322404752221233e-05,,,0.035775200107573304
HBB-Y,0.4315545407938183,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.556218684211763e-05,,,0.035775200107573304
COL1A2,0.4064159012922767,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.0856981042779325e-05,,,0.035775200107573304
CPOX,0.4047001431522952,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,5.0778602344098225e-05,,,0.035775200107573304
CRYAA,0.40415416992849706,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.3706552457945566e-05,,,0.035775200107573304
APOE,0.4012339301402404,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,5.1860720335777004e-05,,,0.035775200107573304
TNNC1,0.3963193988643906,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.852217559167067e-05,,,0.035775200107573304
ITIH2,0.394608772385242,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.661918159503475e-05,,,0.035775200107573304
TNNI1,0.39279487206200353,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.556772239107253e-05,,,0.035775200107573304
MYL4,0.3925365688688139,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.971366935153572e-05,,,0.035775200107573304
CRYBB1,0.3922901626560771,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.256320903846853e-05,,,0.035775200107573304
CXCL14,0.3871006470226054,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.775412444330778e-05,,,0.035775200107573304
COL2A1,0.38583946710535594,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.9397080790354334e-05,,,0.035775200107573304
SLC4A1,0.38541870013104934,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.44760769406131e-05,,,0.035775200107573304
H19,0.3848991893931071,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.024447539630505e-05,,,0.035775200107573304
ACTA2,0.3807462436856839,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.255093735894102e-05,,,0.035775200107573304
BLVRB,0.3764701421651216,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.662519298510009e-05,,,0.035775200107573304
ALAD,0.3740372245371195,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.6618840317833174e-05,,,0.035775200107573304
CRYBA4,0.36343690231604814,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.024907263455232e-05,,,0.035775200107573304
TTN,0.36253475785213624,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.2467393537986045e-05,,,0.035775200107573304
COL3A1,0.3614482910873376,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.7174641084979116e-05,,,0.035775200107573304
BARX1,0.355458081004624,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.4468363213090005e-05,,,0.035775200107573304
TTR,0.35321168718091595,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.195116837690754e-05,,,0.035775200107573304
CRYGE,0.3527694654644284,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,5.661309261188999e-05,,,0.035775200107573304
MSX1,0.34999706276370585,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.334273802851462e-05,,,0.035775200107573304
GJA8,0.3467469102539359,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.9594716712987394e-05,,,0.035775200107573304
CRYGA,0.34290164874008794,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,5.173096610776179e-05,,,0.035775200107573304
KRT15,0.3419091352769694,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8893892451694186e-05,,,0.035775200107573304
ACTN2,0.336115648076689,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.034647687364347e-05,,,0.035775200107573304
MIP,0.3342188118009917,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.7294173668140576e-05,,,0.035775200107573304
CDKN1C,0.33270855711993386,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.7036208253801095e-05,,,0.035775200107573304
APOC2,0.3320271417010178,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.2513009639472296e-05,,,0.035775200107573304
PRRX1,0.32804340419286987,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.3051922929084176e-05,,,0.035775200107573304
