,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
EPN1,0.016130968309150437,0.00018947631964127964,2.0753418666357807e-05,1.3283340150049838e-07,0.009900990099009901,9.802793182252672e-06,,,0.033586156780815696
SNRPD1,0.016124873467643904,0.00019044257627276462,2.0753418666357807e-05,7.970561841208479e-06,0.009900990099009901,1.3418375523432744e-05,,,0.033586156780815696
FECH,0.01610923915361481,0.00019294229095323523,2.0753418666357807e-05,1.3368723873474764e-06,0.009900990099009901,1.1208486650611066e-05,,,0.033586156780815696
PPP1R1B,0.016108011443150484,0.00019313987809799205,2.0753418666357807e-05,1.8909326434668472e-06,0.009900990099009901,1.2691645148697117e-05,,,0.033586156780815696
CYFIP1,0.016098945630965686,0.00019460479001887077,2.0753418666357807e-05,8.33203622430112e-07,0.009900990099009901,1.1129952752350128e-05,,,0.033586156780815696
BC003331,0.016097490437614773,0.00019484089429255835,2.0753418666357807e-05,1.4696124097657304e-06,0.009900990099009901,1.1696190428609411e-05,,,0.033586156780815696
WNT10A,0.016093584436350193,0.0001954759649450688,2.0753418666357807e-05,1.2177842845573217e-05,0.019801980198019802,1.4998162125528034e-05,,,0.056513681648705176
EVA1C,0.016086595267190765,0.00019661715262031532,2.0753418666357807e-05,5.272067922224011e-06,0.009900990099009901,1.3340844396351024e-05,,,0.033586156780815696
TFRC,0.016084470915211268,0.00019696524735413057,2.0753418666357807e-05,5.8939735566587714e-05,0.009900990099009901,1.7017077667740098e-05,,,0.033586156780815696
SHTN1,0.01608352670725428,0.0001971201493419228,2.0753418666357807e-05,2.9108072999717294e-05,0.009900990099009901,1.581225731317349e-05,,,0.033586156780815696
DACT2,0.016081950122828204,0.00019737904955152707,2.0753418666357807e-05,8.489144611045774e-06,0.009900990099009901,1.4441598344352199e-05,,,0.033586156780815696
COL16A1,0.016080530044738396,0.00019761252087913128,2.0753418666357807e-05,1.2738238172937955e-05,0.009900990099009901,1.3294777434931639e-05,,,0.033586156780815696
A430018G15RIK,0.016075095125586147,0.00019850844737412388,2.0753418666357807e-05,6.406674171177684e-07,0.009900990099009901,1.0796941235396457e-05,,,0.033586156780815696
DENND5B,0.016068567837798496,0.00019958946257858656,2.0753418666357807e-05,9.161630907916773e-06,0.009900990099009901,1.3712611414251248e-05,,,0.033586156780815696
IFT57,0.016052104974496995,0.00020234043417932668,2.0753418666357807e-05,2.1363306615951316e-06,0.009900990099009901,1.2445355403580501e-05,,,0.033586156780815696
ARL8A,0.016050817274096168,0.00020255709791638932,2.0753418666357807e-05,1.6377780180931722e-06,0.009900990099009901,1.2212627233652639e-05,,,0.033586156780815696
FILIP1L,0.0160447347927615,0.00020358344659165972,2.0753418666357807e-05,3.2632297360946083e-06,0.009900990099009901,1.2265207828004862e-05,,,0.033586156780815696
EEF2,0.01603912530318534,0.00020453428727984502,2.0753418666357807e-05,4.533595337585794e-06,0.009900990099009901,1.3654108834183327e-05,,,0.033586156780815696
YPEL5,0.01603814580941067,0.00020470074189637977,2.0753418666357807e-05,4.5633165024483446e-07,0.009900990099009901,1.1445246466005399e-05,,,0.033586156780815696
SCN7A,0.01603588045556029,0.00020508619969550335,2.0753418666357807e-05,5.3616510747867e-05,0.019801980198019802,1.6284682977531076e-05,,,0.056513681648705176
TMEM198,0.016028990663314802,0.00020626269226986516,2.0753418666357807e-05,4.725780589076578e-08,0.009900990099009901,9.102965817700349e-06,,,0.033586156780815696
SHROOM2,0.016024581235461917,0.00020701894570962498,2.0753418666357807e-05,5.740183524061138e-07,0.009900990099009901,1.1265220095571945e-05,,,0.033586156780815696
HDAC11,0.016013361941086268,0.0002089548410830755,2.0753418666357807e-05,3.0859546551464945e-06,0.009900990099009901,1.2232134758209492e-05,,,0.033586156780815696
RC3H2,0.016008569743853476,0.0002097868792308999,2.0753418666357807e-05,1.7973460803566432e-05,0.009900990099009901,1.2940781379984285e-05,,,0.033586156780815696
TRAPPC2L,0.016004654254491484,0.00021046899589138857,2.0753418666357807e-05,1.580542369095106e-06,0.009900990099009901,1.1925137009155969e-05,,,0.033586156780815696
HCFC2,0.01600357027230028,0.00021065820195842466,2.0753418666357807e-05,4.141517007116846e-08,0.009900990099009901,9.401831133098109e-06,,,0.033586156780815696
OLFM2,0.01599700106746311,0.0002118082405925259,2.0753418666357807e-05,0.00010291513286253551,0.009900990099009901,1.7661798776368328e-05,,,0.033586156780815696
BHLHB9,0.015994080667236545,0.00021232138095739206,2.0753418666357807e-05,2.92464080187127e-06,0.009900990099009901,1.2219119685380961e-05,,,0.033586156780815696
TNPO3,0.0159906935979372,0.0002129179730475661,2.0753418666357807e-05,3.1914061515703196e-07,0.009900990099009901,1.0038352239832863e-05,,,0.033586156780815696
HACD3,0.015988162144444675,0.00021336488025414102,2.0753418666357807e-05,2.5136265401348723e-06,0.009900990099009901,1.190396703975182e-05,,,0.033586156780815696
