,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
CSDC2,0.012065025594626452,0.004557346840388443,2.1633067873231203e-05,0.0007099629560616272,0.009900990099009901,1.4035056269312044e-05,,,0.026997558948243388
ZDHHC13,0.012063930497259978,0.004560482214150063,2.1633067873231203e-05,1.9839103536534175e-05,0.009900990099009901,8.313050600033864e-06,,,0.026997558948243388
DHX9,0.012060859221786688,0.004569285860160144,2.1633067873231203e-05,0.00024193482654322196,0.009900990099009901,1.1606884125852205e-05,,,0.026997558948243388
DCLRE1A,0.012053690709393952,0.0045898930688160755,2.1633067873231203e-05,0.0005551782320177834,0.019801980198019802,1.2625152215685015e-05,,,0.047602207228569206
HEG1,0.012051550225373431,0.004596062346059693,2.1633067873231203e-05,0.0005229220533581325,0.019801980198019802,1.379679960536463e-05,,,0.047602207228569206
SLC25A28,0.012051128878229437,0.004597277619172058,2.1633067873231203e-05,0.0009284705456276132,0.009900990099009901,1.3456532571216556e-05,,,0.026997558948243388
MRPL12,0.012048905029044852,0.004603696522745504,2.1633067873231203e-05,0.0008835930262531821,0.009900990099009901,1.3615560357301087e-05,,,0.026997558948243388
ERF,0.012043937594074197,0.004618063390919969,2.1633067873231203e-05,0.00020692011487866147,0.009900990099009901,1.1205692045889531e-05,,,0.026997558948243388
FBXO33,0.012039239185937842,0.004631688983123716,2.1633067873231203e-05,0.0003126619594897573,0.009900990099009901,1.260688093189036e-05,,,0.026997558948243388
ELF1,0.012038053050192973,0.00463513449612063,2.1633067873231203e-05,0.0006737699585869228,0.009900990099009901,1.3942974969152127e-05,,,0.026997558948243388
1810026J23RIK,0.012036980267168219,0.004638252709242563,2.1633067873231203e-05,0.0007191040140921423,0.009900990099009901,1.3436248849112455e-05,,,0.026997558948243388
2700060E02RIK,0.012034399173998114,0.004645762734791115,2.1633067873231203e-05,0.001802780723159536,0.009900990099009901,1.5310311229792275e-05,,,0.026997558948243388
GM13483,0.012028855690025202,0.004661928907939261,2.1633067873231203e-05,0.0001138956203754482,0.009900990099009901,1.0686329256510844e-05,,,0.026997558948243388
ERP29,0.012026453402205421,0.004668950149204432,2.1633067873231203e-05,0.00010907869304987994,0.009900990099009901,1.0343886617395833e-05,,,0.026997558948243388
ANKRA2,0.01202594017935228,0.004670451384116814,2.1633067873231203e-05,0.00035092136742631563,0.009900990099009901,1.3114757039333014e-05,,,0.026997558948243388
POMC,0.012020230376845752,0.004687182273221291,2.1633067873231203e-05,3.357041444718156e-05,0.009900990099009901,9.872190657933258e-06,,,0.026997558948243388
CYSLTR1,0.012019530240020884,0.0046892374930723735,2.1633067873231203e-05,0.004963764460107156,0.0594059405940594,1.9945633290110388e-05,,,0.11316126044675737
PHAX,0.012019245520708462,0.004690073503594738,2.1633067873231203e-05,0.0009338549908685101,0.009900990099009901,1.542923340000953e-05,,,0.026997558948243388
TRIM35,0.012017207762065586,0.004696060779297295,2.1633067873231203e-05,0.0002183787603996512,0.009900990099009901,1.1131428843522388e-05,,,0.026997558948243388
LRRC28,0.012015949819934785,0.0046997602264541305,2.1633067873231203e-05,6.62069271365473e-05,0.009900990099009901,1.1848983971651868e-05,,,0.026997558948243388
DNAJC14,0.012012833270027846,0.004708936803057284,2.1633067873231203e-05,0.00046699263518623635,0.009900990099009901,1.2477779849949345e-05,,,0.026997558948243388
JMJD6,0.012004661230615235,0.004733075044333734,2.1633067873231203e-05,0.0005425101084903794,0.009900990099009901,1.3955784436233334e-05,,,0.026997558948243388
HIP1,0.012003120029164132,0.004737639732360632,2.1633067873231203e-05,0.0006335345186490038,0.009900990099009901,1.3392023878422243e-05,,,0.026997558948243388
ALDOART2,0.012001431200676368,0.004742646166149389,2.1633067873231203e-05,0.00033412632235263473,0.009900990099009901,1.1721029610731017e-05,,,0.026997558948243388
IDH2,0.012000781870950787,0.004744572321804363,2.1633067873231203e-05,0.00021052632734719356,0.009900990099009901,1.1155247768249225e-05,,,0.026997558948243388
HMGCR,0.011996607100764273,0.0047569729279421935,2.1633067873231203e-05,0.00018729827576458025,0.009900990099009901,1.1205858386466662e-05,,,0.026997558948243388
MRPS16,0.011995751559746647,0.004759517765740129,2.1633067873231203e-05,0.0008079997968734043,0.009900990099009901,1.3261312558735555e-05,,,0.026997558948243388
UCP2,0.011989704667854224,0.0047775391067197415,2.1633067873231203e-05,0.00019721808623573978,0.009900990099009901,1.2520272429747076e-05,,,0.026997558948243388
AKAP17B,0.01198943513701476,0.004778343794687556,2.1633067873231203e-05,0.0004616307223606064,0.009900990099009901,1.287499989849392e-05,,,0.026997558948243388
NFATC4,0.011989024926351365,0.004779568716109628,2.1633067873231203e-05,0.0001747881515052896,0.019801980198019802,1.1872937643794092e-05,,,0.047602207228569206
PRR3,0.011986657169728401,0.0047866444981284895,2.1633067873231203e-05,0.001241237296659814,0.009900990099009901,1.398158717729027e-05,,,0.026997558948243388
HDGFRP3,0.011984427591920524,0.004793315884750515,2.1633067873231203e-05,0.0010643486413227654,0.009900990099009901,1.6046467471944233e-05,,,0.026997558948243388
GM29455,0.011979795991006329,0.004807201157621233,2.1633067873231203e-05,0.00020707368852257435,0.019801980198019802,1.1696370083123736e-05,,,0.047602207228569206
WDR61,0.011978987317262784,0.004809629188823328,2.1633067873231203e-05,6.731567045314968e-05,0.009900990099009901,9.741607921645497e-06,,,0.026997558948243388
LRRTM3,0.011971664178433873,0.004831666637052701,2.1633067873231203e-05,0.0005322231132456334,0.009900990099009901,1.360841271585041e-05,,,0.026997558948243388
FAM167A,0.01196951293831877,0.004838157424814193,2.1633067873231203e-05,0.00011583364840039856,0.019801980198019802,1.0148216777354856e-05,,,0.047602207228569206
RPA3,0.011968623656085031,0.004840842864397676,2.1633067873231203e-05,9.551294239207309e-05,0.009900990099009901,1.0180175051256641e-05,,,0.026997558948243388
TBC1D10B,0.01196855602865528,0.004841047138929966,2.1633067873231203e-05,0.00015640652014137224,0.009900990099009901,1.0871530006306368e-05,,,0.026997558948243388
TMEM186,0.01196696625028831,0.004845851416709124,2.1633067873231203e-05,0.0007038638099341465,0.009900990099009901,1.3807506457730709e-05,,,0.026997558948243388
6230415J03RIK,0.011966691755274221,0.004846681365154315,2.1633067873231203e-05,0.0006279362594013849,0.009900990099009901,1.233877746407937e-05,,,0.026997558948243388
GM26588,0.011964920258204607,0.004852040617088327,2.1633067873231203e-05,3.786633824698349e-05,0.009900990099009901,9.599975411631634e-06,,,0.026997558948243388
FAM160B1,0.01196128349128446,0.004863059364528466,2.1633067873231203e-05,0.0001020862430889391,0.009900990099009901,1.0622057910487248e-05,,,0.026997558948243388
ZUFSP,0.011960364944628639,0.00486584592070749,2.1633067873231203e-05,0.0005507856642048559,0.019801980198019802,1.2475554503772995e-05,,,0.047602207228569206
ECM1,0.011959798937628224,0.004867563700794109,2.1633067873231203e-05,0.0003858543620954835,0.009900990099009901,1.2274999261099069e-05,,,0.026997558948243388
CSNK2A2,0.011957196627119731,0.004875468435087793,2.1633067873231203e-05,0.00041383484097634593,0.009900990099009901,1.2282393461865479e-05,,,0.026997558948243388
GIMAP9,0.011952102151020943,0.004890976458898133,2.1633067873231203e-05,6.2139557943652335e-09,0.019801980198019802,4.641095290577389e-06,,,0.047602207228569206
FZD5,0.011951586389186235,0.0048925489302515945,2.1633067873231203e-05,9.720985599703802e-06,0.019801980198019802,8.15554578777343e-06,,,0.047602207228569206
LGALS3,0.011947259438754068,0.004905758831492246,2.1633067873231203e-05,0.00547530478563063,0.039603960396039604,2.016280687623226e-05,,,0.08291183019372819
GM26935,0.011945046406986085,0.004912527352124774,2.1633067873231203e-05,0.0015386163311363887,0.039603960396039604,1.585715375615256e-05,,,0.08291183019372819
TOMM40L,0.011943815623029005,0.004916295284095873,2.1633067873231203e-05,0.00022846070089843629,0.009900990099009901,1.1907916230465417e-05,,,0.026997558948243388
MANSC4,0.011940034697325751,0.004927886352234734,2.1633067873231203e-05,0.03324126129566318,0.04950495049504951,3.664164776804842e-05,,,0.0985920363647891
ATP13A1,0.011938429768246885,0.004932813891425414,2.1633067873231203e-05,0.0006210470837711979,0.009900990099009901,1.3046487590803835e-05,,,0.026997558948243388
SDC2,0.011934827625399694,0.004943889370519705,2.1633067873231203e-05,0.00033895538993244934,0.009900990099009901,1.2970178173378027e-05,,,0.026997558948243388
RP24-372J15.4,0.011926721342639146,0.00496889475946849,2.1633067873231203e-05,0.00012307406635103657,0.019801980198019802,1.0998537808136782e-05,,,0.047602207228569206
EIF2D,0.011920169547836808,0.004989187295354136,2.1633067873231203e-05,0.0007428239596551922,0.009900990099009901,1.360360597437461e-05,,,0.026997558948243388
CRK,0.011918428905161798,0.004994590894098483,2.1633067873231203e-05,0.0003069579280077228,0.009900990099009901,1.1776317921622446e-05,,,0.026997558948243388
CLUAP1,0.011915661423129812,0.005003192915131516,2.1633067873231203e-05,0.0019147527644521878,0.009900990099009901,1.5137720336926224e-05,,,0.026997558948243388
TRAF7,0.0119138334097328,0.00500888206861716,2.1633067873231203e-05,0.00010491555945091324,0.009900990099009901,1.0674566275846018e-05,,,0.026997558948243388
ARHGAP6,0.011910919514110692,0.005017962623614425,2.1633067873231203e-05,2.1419026194458013e-05,0.009900990099009901,8.789013517502556e-06,,,0.026997558948243388
XRCC3,0.011900411034978173,0.005050832029669938,2.1633067873231203e-05,0.0006271746863398819,0.009900990099009901,1.390162415130117e-05,,,0.026997558948243388
