,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
TMCO5,-0.0015966739217786953,0.3708661645851885,2.1633067873231203e-05,0.3268295151551342,0.27722772277227725,1.646067178116559e-05,,0.45363644990124014,0.33838695756356874
2900089D17RIK,-0.0015967588795179444,0.37085926269080327,2.1633067873231203e-05,0.33324387953633045,0.2871287128712871,1.2834945317749739e-05,,0.4591862197249282,0.3465160261690229
1300017J02RIK,-0.0015969608148711553,0.37084285780143356,2.1633067873231203e-05,0.3326283074803471,0.37623762376237624,6.000349050230096e-06,,0.45883080892742995,0.4163807258448511
D130019J16RIK,-0.0015976971396065777,0.37078304200397794,2.1633067873231203e-05,0.32009799820296075,0.33663366336633666,1.338483094592433e-05,,0.44774520228877995,0.38709759721700704
GM21974,-0.0015981161326827388,0.3707490062350277,2.1633067873231203e-05,0.32558349468528464,0.46534653465346537,1.1690211552183228e-05,,0.45275134017244756,0.47756065977560663
ENTHD2,-0.0015981397458564356,0.3707470881128516,2.1633067873231203e-05,0.3194291297673355,0.36633663366336633,1.1383685486106525e-05,,0.4473882196188657,0.4092181148894167
DIABLO,-0.0015982873170478854,0.370735100827273,2.1633067873231203e-05,0.2451284634101467,0.25742574257425743,1.1333399435711732e-05,,0.3765199583842154,0.3217351569545654
PPP1R3E,-0.0015995583622035877,0.3706318583557122,2.1633067873231203e-05,0.3404785223419317,0.38613861386138615,1.456634228466007e-05,,0.46469432367771496,0.4234795814891635
GM29260,-0.0015996776528597637,0.37062216927857367,2.1633067873231203e-05,0.3185553432545361,0.4752475247524752,1.1693349420996577e-05,,0.44686568242915753,0.48428345614545565
GM27188,-0.0015996787481635832,0.37062208031571453,2.1633067873231203e-05,0.31700607552318366,0.22772277227722773,3.840602099047278e-06,,0.4454229387544932,0.2951983168004202
GM37245,-0.0016000293366069016,0.3705936051471178,2.1633067873231203e-05,0.3164808628766824,0.27722772277227725,6.529374676094103e-06,,0.44498956587914656,0.33838695756356874
ZBTB8A,-0.001600031914363155,0.3705933957816211,2.1633067873231203e-05,0.3575407916872874,0.45544554455445546,1.1307521487731187e-05,,0.4693226287917703,0.47086027162273014
NEK4,-0.0016004921177983536,0.3705560186489438,2.1633067873231203e-05,0.3199206078765056,0.3069306930693069,1.0578201433412238e-05,,0.44774520228877995,0.36284072429357656
TMEM43,-0.0016017646000325589,0.3704526756350131,2.1633067873231203e-05,0.30790328641540976,0.297029702970297,9.863911362221975e-06,,0.43788754515130507,0.3549175570680067
RPF1,-0.0016025227417646522,0.3703911085693914,2.1633067873231203e-05,0.2967639346759861,0.297029702970297,1.3867829084265376e-05,,0.4272459873119629,0.3549175570680067
GM20536,-0.0016049943528551325,0.37019041738960284,2.1633067873231203e-05,0.30268169907340703,0.297029702970297,8.563626941382018e-06,,0.43291159677256313,0.3549175570680067
HELLS,-0.0016058544865804212,0.3701205840834375,2.1633067873231203e-05,0.3188116409234396,0.3564356435643564,1.1218336063298683e-05,,0.44704817943020914,0.40236221158411484
GM15601,-0.0016078795938630332,0.3699561847724248,2.1633067873231203e-05,0.31273509873984395,0.3069306930693069,1.5321812534568516e-05,,0.44223603761624536,0.36284072429357656
DEAF1,-0.001608392575684535,0.3699145443996701,2.1633067873231203e-05,0.28316247485905777,0.26732673267326734,1.337262741409842e-05,,0.4148728620361893,0.3301098382713204
SLC22A3,-0.0016090880205846829,0.3698580953514126,2.1633067873231203e-05,0.29196083186459687,0.42574257425742573,8.635518994044255e-06,,0.42313903549116694,0.4508237204943089
GRRP1,-0.0016102668073332512,0.36976241999942105,2.1633067873231203e-05,0.3484757554314569,0.37623762376237624,8.273553591428471e-06,,0.4693226287917703,0.4163807258448511
1810009A15RIK,-0.001613196736248663,0.3695246494254622,2.1633067873231203e-05,0.32272433205905443,0.32673267326732675,1.1998678487906462e-05,,0.45009935889225505,0.3794320878116325
CYP4X1OS,-0.0016145460901123574,0.3694151629816527,2.1633067873231203e-05,0.3229539580654952,0.019801980198019802,9.674423156127769e-06,,0.45029837926828015,0.047607782563217675
FIGF,-0.0016149340981229836,0.36938368200862454,2.1633067873231203e-05,0.2801728724301584,0.4158415841584158,1.0360776751870688e-05,,0.4117935380476774,0.44435086923580436
GM11520,-0.0016164798953743024,0.3692582726720186,2.1633067873231203e-05,0.36283107635647005,0.46534653465346537,9.695853979720084e-06,,0.4693226287917703,0.47756065977560663
