,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
OTOR,0.32505612374981907,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.10801892754835e-05,,,0.037176976750599854
GYPA,0.32400355652033935,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.079290365064185e-05,,,0.037176976750599854
MT1,0.32163545308119085,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.7796692127514346e-05,,,0.037176976750599854
COL9A1,0.31901258298305973,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.831074697024529e-05,,,0.037176976750599854
IGF2,0.31872605743419563,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.7904530860897986e-05,,,0.037176976750599854
SOX9,0.31860292860237516,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.256291207468167e-05,,,0.037176976750599854
CRYGB,0.31850769985215044,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.969265848842894e-05,,,0.037176976750599854
DLK1,0.3185018003684499,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.4685268162429265e-05,,,0.037176976750599854
TNNT2,0.31838767150728153,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.1500361713528425e-05,,,0.037176976750599854
CRYBA2,0.3168293737714502,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.45823208762501e-05,,,0.037176976750599854
CRYGN,0.31646925544417354,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.5260868307686547e-05,,,0.037176976750599854
HBA-X,0.31126023329271324,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.9217185020699303e-05,,,0.037176976750599854
FTH1,0.3098314077420455,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.5691491112483405e-05,,,0.037176976750599854
ALDH1A2,0.30620493468321186,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.381254230236197e-05,,,0.037176976750599854
PENK,0.30504896871106785,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.508408355469845e-05,,,0.037176976750599854
CRYGD,0.30429282254667606,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,4.9937666376837784e-05,,,0.037176976750599854
MDK,0.30311219301610665,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.4856276617114224e-05,,,0.037176976750599854
SFRP2,0.2932072417269993,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.66604141064778e-05,,,0.037176976750599854
MARCKS,0.29105560275933795,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.3646298596865376e-05,,,0.037176976750599854
CRYGF,0.2905739156489575,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.6092598777557525e-05,,,0.037176976750599854
MT2,0.2899318117565408,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.9376115856764657e-05,,,0.037176976750599854
GPNMB,0.28734990645908337,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.665601170368299e-05,,,0.037176976750599854
DCT,0.28288029134612386,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.029012695581111e-05,,,0.037176976750599854
TFAP2B,0.2754141823648356,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.348931528408982e-05,,,0.037176976750599854
VAX2,0.27505089990606457,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.8157257190289056e-05,,,0.037176976750599854
PAX6,0.2744452549230319,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.9347670609030385e-05,,,0.037176976750599854
SERPINF2,0.27267840154830886,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.0016003061101728e-05,,,0.037176976750599854
CAPN3,0.27029406114061627,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.52994357482525e-05,,,0.037176976750599854
DSP,0.2700184082279077,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.5197231405326184e-05,,,0.037176976750599854
HMBS,0.26927256607432004,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,3.627016648662591e-05,,,0.037176976750599854
LHX9,0.26896486904067657,0.0,2.7372012562404945e-05,0.0,0.009900990099009901,2.4289912215348127e-05,,,0.037176976750599854
