Gene,Wasserstein_Distance
1700081B01RIK,0.0011214316873164403
1700082M22RIK,0.001293224170500667
1700084C06RIK,0.419467286017912
1700084E18RIK,0.0030279566581753745
1700084F23RIK,0.007596756967242666
1700085D07RIK,0.542636346118516
1700086O06RIK,0.04299861959497394
1700086P04RIK,0.0032315794497190676
1700088E04RIK,0.03280166207274368
1700093K21RIK,0.00105576370221621
1700094J05RIK,0.016702920129142207
1700094M23RIK,0.014504477678861417
1700095J03RIK,0.0015514151969137498
1700095J07RIK,0.0007828593158602745
1700096K18RIK,0.01819138924788717
1700097N02RIK,0.0005364598130222355
1700102H20RIK,0.003401272842258014
1700102P08RIK,0.005247376554560337
1700104B16RIK,0.0004458203409786261
1700108N11RIK,0.0006252420314841965
1700109H08RIK,0.05140889285574181
1700110C19RIK,0.004005436994928504
1700111E14RIK,0.629159753985513
1700111N16RIK,0.046206350573287
1700112D23RIK,0.019617272282073682
1700112J16RIK,0.004650940288977232
1700113A16RIK,0.024821569755149334
1700113H08RIK,0.004154386347370854
1700120G11RIK,0.003270111675740109
1700120K04RIK,0.0007452161041999943
1700121C08RIK,0.000982456967097879
1700123J17RIK,0.04276977002034304
1700123O12RIK,0.05561752635969925
1700123O20RIK,0.14261527298318905
1700124L16RIK,0.026879647859076754
1700125H03RIK,0.0034174413814897346
1700125H20RIK,0.002326780922492586
1700126G02RIK,0.22489644422728836
1700126H18RIK,0.001029848217613452
1810007D17RIK,0.0007073749822992206
1810010H24RIK,0.020883182333697577
1810011H11RIK,0.019661757432510193
1810012K16RIK,0.0007037771387817486
1810013D15RIK,0.0010832698751904817
1810013L24RIK,0.23355548427903414
1810019N24RIK,0.013215652402180145
1810020O05RIK,0.00215725116418255
1810021B22RIK,0.020992406233427387
1810022K09RIK,0.2168749302019037
1810024B03RIK,0.02449419804854025
1810030O07RIK,0.06827569957587978
1810032O08RIK,0.016146631392003827
1810034E14RIK,0.26064649311314547
1810037I17RIK,0.8441260824509047
1810041H14RIK,0.008068294040856537
1810041L15RIK,0.15099858591578932
1810043G02RIK,0.17819922499880375
1810044D09RIK,0.020502517302173562
1810046K07RIK,0.03824209288969677
1810055G02RIK,0.09891225616946714
1810058I24RIK,0.3034189308453857
1810062G17RIK,0.0012593462341365775
1810062O18RIK,0.33915754080918215
2010005H15RIK,0.0008827533266520972
2010007H06RIK,0.001107583426854885
2010009K17RIK,0.06038319158396073
2010013B24RIK,0.005432120534209047
2010107E04RIK,1.8266565794214926
2010109A12RIK,0.013707716681614735
2010109I03RIK,0.0018225629188343762
2010110G14RIK,0.005291974851054112
2010110K18RIK,0.0003888773669150412
2010111I01RIK,0.7971849656366848
2010300C02RIK,0.23173155855248392
2010308F09RIK,0.006393837692507777
2010315B03RIK,0.04313476075519532
2010320M18RIK,0.11088227094167812
2200002D01RIK,0.0024657076671763143
2210008F06RIK,0.017933511024624135
2210010C04RIK,0.0012266877777078612
2210011C24RIK,0.02084587881222997
2210016F16RIK,0.09453235432890764
2210016L21RIK,0.563018624622617
2210406O10RIK,0.010282918671861308
2210408I21RIK,0.4347120533609891
2300009A05RIK,0.16420488046243215
2310001H17RIK,0.002152542600494587
2310007B03RIK,0.0005598865481311084
2310009B15RIK,0.20558058792729794
2310011J03RIK,0.21004756868680835
2310015D24RIK,0.0002788897226055904
2310016G11RIK,0.031744369166742226
2310020H05RIK,0.000452578299325932
2310022A10RIK,0.07523357518305021
2310022B05RIK,0.3671561207554661
2310026I22RIK,0.0048887669297418765
2310026L22RIK,0.0007327718829700501
2310030G06RIK,0.010395878405317168
2310031A07RIK,0.0017641650641874295
2310033P09RIK,0.07148072777399857
2310034G01RIK,0.01904697275240634
2310034O05RIK,0.00025858809439507425
2310035C23RIK,0.2851362582263208
2310039L15RIK,0.003720657408359535
2310040G07RIK,0.1908522044373644
2310040G24RIK,0.023659700218993406
2310043O21RIK,0.004037320961213252
2310044K18RIK,0.0004893672489235463
2310047D07RIK,0.004660789324964627
2310061I04RIK,0.2748225272176302
2310065F04RIK,0.0029811587669029546
2310068J16RIK,0.004877003567146987
2310074N15RIK,0.014039514160924303
2310075C17RIK,0.01263508443934655
2410002F23RIK,0.17425056066741404
2410004B18RIK,0.24405993699784925
2410004I01RIK,0.005418082723191697
2410004P03RIK,0.008940705990046755
2410015M20RIK,0.8893224084569852
2410017I17RIK,0.0006340446265946009
2410018L13RIK,0.017507303434979894
2410080I02RIK,0.005573011484260884
2410089E03RIK,0.6488619973619267
2410131K14RIK,0.08584084511155307
2410137M14RIK,0.001677738347994633
2510009E07RIK,0.1200265051906135
2510017J16RIK,0.01627043333454854
2510039O18RIK,0.10337626439902958
2510046G10RIK,0.01676527271470705
2600006K01RIK,0.003028816931772469
2600014E21RIK,0.015838602575959284
2610001J05RIK,0.18173478811296964
2610002M06RIK,0.15116604194553449
2610008E11RIK,0.14303207813210417
2610020C07RIK,0.5229214441352079
2610021A01RIK,0.06365763442840094
2610027F03RIK,0.0011142800582339542
2610028E06RIK,0.0015253808076410443
2610028H24RIK,0.0006303403986512466
2610035D17RIK,0.5522237644297943
2610037D02RIK,0.3933016997191739
2610044O15RIK8,0.04346970763202908
2610206C17RIK,0.008969221327727497
2610300M13RIK,0.006822625806877139
2610301B20RIK,0.1267973858279607
2610318N02RIK,0.005347954023150912
2610507B11RIK,0.20538936301837074
2610528A11RIK,0.0056916568924347795
2700012I20RIK,0.0024785264150871834
2700016F22RIK,0.026917456370953677
2700033N17RIK,0.00926078414732118
2700038G22RIK,0.022724677910692763
2700046A07RIK,0.015900392170314498
2700046G09RIK,0.02903255406743404
2700049A03RIK,0.15323219295823487
2700062C07RIK,0.08004805646463628
2700068H02RIK,0.0003265247239307423
2700069I18RIK,0.06454534300155362
2700081O15RIK,0.07464275301513561
2700089I24RIK,0.0029082835524855445
2700097O09RIK,0.09357457889036341
2810001G20RIK,0.08287736530523215
2810004N23RIK,0.07260678795928892
2810006K23RIK,0.04708480544556212
2810021J22RIK,0.01251369171266672
2810032G03RIK,0.01943260456927121
2810049E08RIK,0.06377716063015962
2810402E24RIK,0.019915658377756676
2810403A07RIK,0.26362746328477094
2810404M03RIK,0.03463950153780407
2810405F17RIK,0.04592796365341179
2810407A14RIK,0.0035768289979505865
2810408A11RIK,0.0007420928149157761
2810414N06RIK,0.011145603826534317
2810425M01RIK,0.19808939216727312
2810429I04RIK,0.017029549680310334
2810432F15RIK,0.24574114068083022
2810433D01RIK,0.002147778552838747
2810454H06RIK,0.020190671272402247
2810455O05RIK,0.07681045231194457
2810457G06RIK,0.0061598872574290045
2810459M11RIK,0.14989590523494703
2810474O19RIK,0.12773606612706132
2900009J06RIK,0.030516757373911692
2900011O08RIK,0.677715827590552
2900026A02RIK,0.06665460920182445
2900040C04RIK,0.027112410575181444
2900045O20RIK,0.0066822560713020816
2900052N01RIK,0.333988619792113
2900055J20RIK,0.34605607961574536
2900060B14RIK,0.050200011406989
2900076A07RIK,0.03754079239396043
2900079G21RIK,0.07747506202599197
2900089D17RIK,0.02704891824827838
2900093K20RIK,0.047137852840436076
2900097C17RIK,1.9876826667369798
3010003L21RIK,0.005812008177816618
3100003L05RIK,0.0152627294637392
3110002H16RIK,0.04810510186864121
3110004A20RIK,0.00031785827533424967
3110006O06RIK,0.003675609579010232
3110009E18RIK,0.021755151224599423
3110015C05RIK,0.0016238636638265
3110021N24RIK,0.713224603660496
3110035E14RIK,0.4732908577047511
3110039M20RIK,0.04117893642202113
3110040N11RIK,0.04124301421468292
3110043O21RIK,0.09902929607680876
3110045C21RIK,0.00924955538220427
3110062M04RIK,0.045768033033198124
3110070M22RIK,0.012900574877452772
3110079O15RIK,0.007382514384633347
3110082I17RIK,0.1580095105330805
3110082J24RIK,0.046140182581601255
3110099E03RIK,0.0005913226309162921
3300002A11RIK,0.37411464386234944
3300002I08RIK,0.05765636249157218
3300002P13RIK,0.0057375006529945954
3425401B19RIK,0.0029050228446734702
3632451O06RIK,0.07983409980723313
3830403N18RIK,0.001333996739592172
3930402G23RIK,0.0019974192963342374
4430402I18RIK,0.3731466466008649
4631405J19RIK,0.005144510098134428
4632404H12RIK,0.021034288553164436
4632411P08RIK,0.006566309634308872
4632415L05RIK,0.03952646632260948
4632428C04RIK,0.002648650153865662
4731419I09RIK,0.012254837848807472
4732414G09RIK,0.024158870132161656
4732419C18RIK,0.004707789675142536
4732440D04RIK,0.1341694750474704
4732463B04RIK,0.043993028667723505
4732471J01RIK,0.4801856230135889
4732487G21RIK,0.01010722271818048
4732491K20RIK,0.020348819259110383
4732496C06RIK,0.005310719494057342
4831440E17RIK,0.10085784150186095
4833412C05RIK,0.005657543969280151
4833413G10RIK,0.008629434331095623
4833418N02RIK,0.00879844444328444
4833420G17RIK,0.25597937263307163
4833422C13RIK,0.18416726367837769
4833423E24RIK,0.0050243798220646835
4833427G06RIK,0.00242809482036381
4833428L15RIK,0.0006928006821682003
4833439L19RIK,0.47878298516668893
4833445I07RIK,0.002087780508950857
4921501I09RIK,0.0025415466951902842
4921504A21RIK,0.07672719881835771
4921504E06RIK,0.011586659310254427
4921507P07RIK,0.054439263661481815
4921511C10RIK,0.23361605654372267
4921511I17RIK,0.19505131940728304
4921516A02RIK,0.021168555789926692
4921524J17RIK,0.06177491205408442
4921524L21RIK,0.009276175641550236
4921536K21RIK,0.0008758149220826541
4921539E11RIK,0.013638828052009907
4921539H07RIK,0.06595265227045298
4930402H24RIK,1.0549227491373465
4930404A12RIK,0.004207920396267868
4930404H11RIK,0.0007209840885775081
4930404N11RIK,0.05755475426007763
4930408O17RIK,0.052602465087358025
4930412B13RIK,0.008867633913271666
4930412F09RIK,0.00883168114013816
4930413F20RIK,0.004855413156203785
4930415C11RIK,0.39313573364626736
4930415O20RIK,0.020985215008548615
4930419G24RIK,1.147744065733221
4930422M22RIK,0.072770045747105
4930425L21RIK,0.005490768768872969
4930425O10RIK,0.0004695971613910437
4930426D05RIK,0.0031235952629535555
4930426I24RIK,0.02267560534240478
4930426L09RIK,0.0017000358242509844
4930428N03RIK,0.0026886717121410155
4930429F24RIK,0.007528058657527837
4930430F08RIK,0.04600960223460258
4930430F21RIK,0.00019910464496073274
4930431P22RIK,0.0011107799018727062
4930432K21RIK,0.0716121410153917
4930434J06RIK,0.004238993633319358
4930438E09RIK,0.004486443028297185
4930439D14RIK,0.0002664373540966773
4930440I19RIK,0.00921091134508404
4930444M15RIK,0.0017542202296161535
4930444P10RIK,0.03073230941778536
4930445E18RIK,0.0095567664991645
4930445N18RIK,0.0004245269147646862
4930447C04RIK,0.15013108792210833
4930447J18RIK,0.0002965760428584494
4930447M23RIK,0.0026964138443664296
4930448C13RIK,0.0015867063089211437
4930451I11RIK,0.002573765980809855
4930452B06RIK,0.022888350603650156
4930452G13RIK,0.007126002482378918
4930453N24RIK,0.0763300060439162
4930455D15RIK,0.008120289031049588
4930455G09RIK,0.00201023753676786
4930455M05RIK,0.0005297839944049953
4930458D05RIK,0.005964050081789265
4930461C15RIK,0.002345534908909684
4930461G14RIK,0.0003589117853049957
4930467D21RIK,0.040229146197309704
4930467K11RIK,0.0007430107421526796
4930469B13RIK,0.0020506956226550867
4930469K13RIK,0.11698180423426723
4930471E19RIK,0.0006835846234758972
4930473A02RIK,0.32874119380445715
4930477G07RIK,0.00792768364379649
4930478K11RIK,0.017241977410935007
4930479D17RIK,0.007062898533248027
4930480G23RIK,0.002023138987796526
4930480K23RIK,0.04679940366462788
4930481A15RIK,0.018382677594205695
4930483K19RIK,0.009538430393536603
4930488L21RIK,0.1631801686881642
4930500F10RIK,0.0015429625000687088
4930500L23RIK,0.0023549055662512386
4930502E18RIK,0.0015214138419267756
4930503L19RIK,0.042707869380689295
4930505A04RIK,0.017129876869949663
4930505N22RIK,0.009446441009262199
4930507D05RIK,0.002834386864613858
4930509E16RIK,0.000670585399460123
4930509G22RIK,0.005200811380308271
4930512H18RIK,0.0007583403220797941
4930513D17RIK,0.026921759877128363
4930513N10RIK,0.002249316942691919
4930516B21RIK,0.0017562030485272152
4930517O19RIK,0.508646378329071
4930518I15RIK,0.04512274082511797
4930522L14RIK,0.033910108011674
4930523C07RIK,0.006945488100218301
4930524B15RIK,0.0008540253312941092
4930524J08RIK,0.009825444938172962
4930524O07RIK,0.017686659379227095
4930525C09RIK,0.009009234619654612
4930525G20RIK,0.025952104425308018
4930532G15RIK,0.038752239084941444
4930532I03RIK,0.24635621780526418
4930533K18RIK,0.027274143442649293
4930533P14RIK,0.002331594495982588
4930534D22RIK,0.003238257574162409
4930534H03RIK,0.0004212359672632509
4930537H20RIK,0.0013574092311236688
4930538E20RIK,0.05980990348343551
4930539E08RIK,0.023776872009067442
4930539J05RIK,0.005573777218190669
4930540M05RIK,0.00028284160896922307
4930544I03RIK,0.034428727562757146
4930548H24RIK,0.0013407580031973437
4930550C14RIK,0.00532189123978381
4930551O13RIK,0.01811596923405391
4930552P12RIK,0.003522719847263713
4930553P18RIK,0.008511827631119562
4930555F03RIK,0.33003482593610306
4930556G01RIK,0.02387272663153637
4930556J24RIK,0.18916194749857262
4930556N13RIK,0.14320638018961948
4930557J02RIK,0.013372065493985391
4930557K07RIK,0.39655182786038157
4930558J18RIK,0.0003320872109634206
4930558K02RIK,0.018885512958390457
4930562C15RIK,0.0155993677860658
4930562F07RIK,0.0007443057081105275
4930562F17RIK,0.0005542947907259648
4930565D16RIK,0.0007852643426872522
4930566F21RIK,0.00021852671876504043
4930567K12RIK,0.19563046300084033
4930568G15RIK,0.009167011623314647
4930570G19RIK,0.02948193376073936
4930572G02RIK,0.01541964486008653
4930578C19RIK,0.0016007470514951025
4930578G10RIK,0.46681547828695547
4930579G24RIK,0.007726993461880738
4930586N03RIK,0.13693987719238768
4930587E11RIK,0.3519104751199871
4930590J08RIK,0.015474560439361617
4930590L20RIK,0.20708299816226344
4930592A05RIK,0.024248644826110784
4930592C13RIK,0.001594565030082982
4930593A02RIK,0.10776010773205469
4930593C16RIK,0.0011093942254847243
4930595D18RIK,0.12653500327488232
4930598A11RIK,0.0022124130565285413
4930599N23RIK,0.16713769212234822
4931406C07RIK,0.042906695094177945
4931406P16RIK,0.2445537416046057
4931414P19RIK,0.05332232522554234
4931419H13RIK,0.00103888169927233
4931422A03RIK,0.03470544750650339
4931423N10RIK,0.007055993859623129
4931428F04RIK,0.04419241451823286
4931429L15RIK,0.007513030304748848
4931440J10RIK,0.07617612957644704
4932411K12RIK,0.16492528843658943
4932412D23RIK,0.02879239801256584
4932422M17RIK,0.019287606914251382
4932435O22RIK,0.0034528160628090206
4932438A13RIK,0.41387388474971204
4932438H23RIK,0.014258993795952317
4932443I19RIK,0.010170458999993732
4932443L11RIK,0.5476394244570262
4932702P03RIK,0.01519789138462671
4933400C23RIK,0.0015912888308743595
4933402D24RIK,0.016840581182800244
4933404I11RIK,0.0002928014710618642
4933404O12RIK,0.0220586184846849
4933405D12RIK,0.0068973975232416666
4933405L10RIK,0.0014122206972877525
4933406B17RIK,0.0006648339739604182
4933406C10RIK,0.03097792557185866
4933406F09RIK,0.024687564579534412
4933406I18RIK,0.4157429393247666
4933406P04RIK,0.0022632745814920186
4933407I05RIK,0.0005442406550196814
4933407L21RIK,0.03083805113729876
4933408B17RIK,0.019715968257465643
4933408J17RIK,0.0009746551784520968
4933408N05RIK,0.013757584304231803
4933412O06RIK,0.053691280338122316
4933415A04RIK,0.007232613741997403
4933416M07RIK,0.044703385774678736
4933417E11RIK,0.0007140535268903613
4933417O13RIK,0.0022643787141706923
4933422A05RIK,0.0002566207625923294
4933424G06RIK,0.08222991658078306
4933424L21RIK,0.007841667431958691
4933424M12RIK,0.0018394505464912607
4933425B07RIK,0.0004473935221814985
4933427D06RIK,0.00682051609419509
4933427D14RIK,0.07106700172836486
4933427I22RIK,0.0015440852662170635
4933428G20RIK,0.07384610376191769
4933428P19RIK,0.00038091157978958516
4933429H19RIK,0.0007554862400497673
4933430I17RIK,0.0008735614577288352
4933431E20RIK,0.20625549744978525
4933432I03RIK,0.011468365176512028
4933432I09RIK,0.0057437259849111725
4933432K03RIK,0.07013765201166156
4933433G15RIK,0.016204695894498106
4933433G19RIK,0.1565238624534236
4933434E20RIK,0.17494989722318804
4933436I20RIK,0.01722880178616885
4933439N14RIK,0.0004616274710981259
5031425E22RIK,0.4527280437209172
5031425F14RIK,0.0025849455398855516
5031439G07RIK,0.2661955913523072
5033403F01RIK,0.0029226532889001164
5033406O09RIK,0.0019934599613646515
5033417F24RIK,0.03416855325514566
5033421B08RIK,0.05970319721307675
5033426O07RIK,0.0036981169748974197
5033428I22RIK,0.001152339988331317
5033430I15RIK,0.033169391471227695
5330413P13RIK,0.0051130092505198965
5330416C01RIK,0.008185991727751824
5330417C22RIK,0.2852416531139887
5330429C05RIK,0.0007702178018896215
5330434G04RIK,0.7827424834193055
5330439A09RIK,0.009967363839235374
5330439M10RIK,0.0010316410150524769
5430402O13RIK,0.04751683282620662
5430403G16RIK,0.007733613743435607
5430403N17RIK,0.0003945877665421173
5430416N02RIK,0.047823297374268776
5430419D17RIK,0.014838902464698595
5430425K12RIK,0.000590433857216141
5430427N15RIK,0.000953271303391266
5430427O19RIK,0.00798420837808379
5430431A17RIK,0.01310321240951422
5730403I07RIK,0.001169444092215758
5730409E04RIK,0.25493437895301074
5730419F03RIK,0.0025913392507062863
5730455P16RIK,0.087543818208096
5730480H06RIK,0.04845481023531436
5730507C01RIK,0.0036966032866494816
5730522E02RIK,0.6329636423938069
5730559C18RIK,0.016406418514098225
5830418P13RIK,0.0763833110246795
5830454E08RIK,0.011478929294763211
5930412G12RIK,0.033394028452878394
5930422O12RIK,0.0019625884423640737
5930438M14RIK,0.0010308352531625308
6030407O03RIK,0.022384902716189724
6030408B16RIK,0.0021795601971936157
6030419C18RIK,0.18815825985282228
6030440G07RIK,0.0006166774144221349
6030443J06RIK,0.16691109608794058
6030445D17RIK,0.000584626424962671
6030458C11RIK,0.05762932004045082
6030469F06RIK,0.0005926031520065703
6030498E09RIK,0.017237932534446915
6230400D17RIK,0.07315185450121088
6330403K07RIK,1.0464660489954094
6330403L08RIK,0.06253158732850675
6330409D20RIK,0.017788473598743994
6330410L21RIK,0.0003330028309605892
6330418K02RIK,0.03168722657950543
6330420H09RIK,0.0031570804863487877
6330562C20RIK,0.04931817334000813
6330576A10RIK,0.06908295882856656
6430531B16RIK,0.0025093878338647777
6430550D23RIK,0.03998173243166645
6430571L13RIK,0.015427704271606299
6430573F11RIK,0.03451104542426852
6430573P05RIK,0.005285714162031729
6430584L05RIK,0.0026572685658775045
6430628N08RIK,0.0029775416167682734
6430710C18RIK,0.0037233035175873548
6530403H02RIK,0.1442859603939809
6530409C15RIK,0.3799567260187927
6530411M01RIK,0.007446618964995484
6530437J22RIK,0.037998020020008655
6720427I07RIK,0.05205513511787715
6720483E21RIK,0.003380081470235254
6720489N17RIK,0.017239589461210313
6820408C15RIK,0.010259857893667429
8030423J24RIK,0.0013946413245547636
8030442B05RIK,0.08322542087159869
8030462N17RIK,0.21198243907536543
8430408G22RIK,0.007496688817441576
8430432A02RIK,0.0030805475822213726
8430436N08RIK,0.00039232038374582227
9030025P20RIK,0.023325644027257224
9030612E09RIK,0.006291095839788665
9030624G23RIK,0.026288188897443734
9030624J02RIK,0.1585516407644848
9130011E15RIK,0.44021237131738306
9130015G15RIK,0.10558037902525219
9130015L21RIK,0.0018507944744016573
9130019O22RIK,0.0075625053922140665
9130023H24RIK,0.01748099733704853
9130213A22RIK,0.005812095001383075
9130221H12RIK,0.024910795936540275
9130227L01RIK,0.0013827020535710803
9130230L23RIK,0.0018047222461841695
9130401M01RIK,0.19641486557065324
9130410C08RIK,0.002263921465029887
9130604C24RIK,0.0056508021510726526
9230009I02RIK,0.0015223592018909313
9230109A22RIK,0.10685009822013933
9230110C19RIK,0.05785253791497687
9230111E07RIK,0.0006977081147611837
9230112J17RIK,0.015683809173929288
9230116L04RIK,0.0040467276891901945
9230117E06RIK,0.00900899096937409
9330020H09RIK,0.02877375036108194
9330102E08RIK,0.06733264399393661
9330104G04RIK,0.010281043465105277
9330111N05RIK,0.19939211195267037
9330121J05RIK,0.003162117709324021
9330136K24RIK,0.013726067527530486
9330158H04RIK,0.010141482189524011
9330159F19RIK,0.13797095180858848
9330160F10RIK,0.014581831950763345
9330161L09RIK,0.0038145120007215217
9330171B17RIK,0.0030924881806385133
9330175M20RIK,0.15424772532629066
9330179D12RIK,0.029428141933652455
9330182L06RIK,0.2735372482610903
9330185C12RIK,0.02444004603157835
9330198I05RIK,0.0013175511059508652
9330198N18RIK,0.04587621311120183
9330199G10RIK,0.020947868147785792
9430002A10RIK,0.002197850876605094
9430015G10RIK,0.04288006750667904
9430037G07RIK,0.009360069491726974
9430038I01RIK,0.029130882648033662
9430041J12RIK,0.09575273368683734
9430060I03RIK,0.06365149409894802
9430065F17RIK,0.012273941357032846
9430078K24RIK,0.000658460538862678
9430085M18RIK,0.00508812651619101
9430097D07RIK,0.0026058137956333238
9530026P05RIK,0.1111956329719154
9530027J09RIK,0.03772090441281981
9530034E10RIK,0.10057013685901647
9530036O11RIK,0.04175242990029619
9530059O14RIK,0.7409196696486021
9530068E07RIK,0.2775956230309913
9530077C05RIK,0.06626795431863218
9530082P21RIK,0.013660242968133448
9630001P10RIK,0.00403570569429347
9630002D21RIK,0.0152685116248528
9630009A06RIK,0.01912378664066796
9630013A20RIK,0.03404355335278901
